id,phase,owner,area,route,screen,feature,status,new,test,acceptance
"HC-AD-116","4","Platform engineer","Admin console","/admin/coupons","Coupon Code Master","Bulk Activate / Deactivate / Delete","working","yes","unit (pricing) · e2e (Playwright) · api contract","Delete asks for confirmation listing the codes, then removes them and emits coupons:changed"
"HC-AD-117","4","Platform engineer","Admin console","/admin/user-subscriptions","User Subscriptions","Users tab bulk Activate / Deactivate","working","yes","unit (pricing) · e2e (Playwright)","Flips the account flag for the selected users; the Account cell is now a clickable status pill"
"HC-AD-118","4","Platform engineer","Admin console","/admin/user-subscriptions","User Subscriptions","Commissions · Paid vs pending by month chart","working","yes","e2e (Playwright)","Grouped SVG bars per commission month: paid solid green, pending hatched; ₹ axis, tooltips, legend and a still-pending readout; tiles above, table below"
"HC-AD-119","4","Platform engineer","Admin console","/admin/user-subscriptions","User Subscriptions","Commissions bulk 'Mark paid'","working","yes","e2e (Playwright)","Select referrers → Mark paid confirms the pending amount and settles them; Bulk pay (header primary) still settles everyone"
"HC-AD-120","4","Platform engineer","Admin console","/admin/user-subscriptions","User Subscriptions","Tabs restyled + header primary","working","yes","e2e (Playwright)","Users / Commissions as underline tabs in the title row; Bulk pay is the amber header action on the Commissions tab"
"HC-AD-121","4","Platform engineer","Admin console","/admin/banners","Banner Master","'Preview as user' popup","working","yes","unit (pricing) · e2e (Playwright)","Monitor icon per row (and a Preview as user button inside the form using the current values) opens the popup exactly as a logged-in user sees it: image, title, description, Don’t show again, Dismiss and Learn more"
"HC-AD-122","4","Platform engineer","Admin console","/admin/banners","Banner Master","Status + frequency filters","working","yes","unit (pricing) · e2e (Playwright)","Showing now / Active / Inactive and the three frequency rules combine with search"
"HC-AD-123","4","Platform engineer","Admin console","/admin/banners","Banner Master","Bulk Activate / Deactivate","working","yes","unit (pricing) · e2e (Playwright)","Toggles isActive on the selection"
"HC-AD-124","4","Platform engineer","Admin console","/admin/emails","Promotional Emails","Template picker","working","yes","e2e (Playwright)","Weekly report / Plan expiring / New feature chips fill subject and message (placeholders included) and toast"
"HC-AD-125","4","Platform engineer","Admin console","/admin/emails","Promotional Emails","'Test send to me' button","working","yes","e2e (Playwright) · api contract · security","Validates subject/message, shows a sending state and toasts a test email to the admin address with placeholders filled from the admin profile"
"HC-AD-126","4","Platform engineer","Admin console","/admin/emails","Promotional Emails","History sticky search + columns + CSV","working","yes","e2e (Playwright)","Campaign history is a grid with subject/segment search, hideable Segment column, sortable headers and Copy CSV; no bulk actions"
"HC-AD-127","4","Platform engineer","Admin console","/admin/emails","Promotional Emails","Recipients Copy CSV","working","yes","unit (pricing) · e2e (Playwright) · security","Campaign detail copies the per-recipient delivery rows as CSV"
"HC-AD-128","4","Platform engineer","Admin console","/admin/emails","Promotional Emails","Send Email as header primary","working","yes","unit (pricing) · e2e (Playwright) · security","The amber Send Email button lives in the title row next to the Compose / History tabs and hides on History"
"HC-MA-001","5","Analytics engineer","Market Analytics app","/analytics","Market Analytics (index)","/analytics redirects to /analytics/coinglass","working","no","e2e (Playwright) · api contract","Section with data-redirect; the router replaces the hash with #/analytics/coinglass (login required)"
"HC-MA-002","5","Analytics engineer","Market Analytics app","/markets","Markets (legacy path)","/markets redirects to /analytics/coinglass","working","no","e2e (Playwright)","data-redirect section, same as /analytics"
"HC-MA-003","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Shared header: HapieCoin mark + 'Market Analytics' title","working","no","unit (pricing) · e2e (Playwright) · api contract · security","CG.chrome['analytics-tabs'] renders the v2 shared header (same header as /terminal): logo, 'Market Analytics' title, '← Analyse' link, Live pill, coin search, Ctrl K palette button, theme toggle"
"HC-MA-004","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","'← Analyse' back link","working","no","e2e (Playwright)","Navigates to #/analyse (the trading workspace)"
"HC-MA-005","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Coin search box 'Search coin...' with dropdown","working","no","e2e (Playwright)","Typing filters CG.mock.coins by symbol/name (top 8; empty query shows top coins by market cap); click, Enter or ↑/↓ + Enter opens #/analytics/coin/SYM; Esc closes; 'No coins match' state"
"HC-MA-006","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Theme toggle (sun/moon) in the shared header","working","no","unit (pricing) · e2e (Playwright)","Button calls CG.theme.toggle(); the analytics app now follows the page theme (html.dark). The private cg2-theme toggle and localStorage key were removed; both light and dark are token-based"
"HC-MA-007","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Section switcher spanning both apps: Hub · Futures · Markets · Derivatives · Options · ETF · Liquidations · Whales · Sentiment · Terminal ▾","working","no","unit (pricing) · e2e (Playwright)","One tab bar under the header; the active tab gets an animated amber underline (section-tab-indicator); /analytics/coin/* highlights Markets; Terminal ▾ opens a grouped dropdown of every terminal page and is active on /terminal/*"
"HC-MA-008","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Footer note 'Market data · auto-refreshing · intervals vary per dataset'","working","no","e2e (Playwright)","Static footer on every analytics screen"
"HC-MA-009","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Reusable inline-SVG chart helper (line/area with gradient, bars ±, stacked/grouped bars, dual axis, log axis, regions/bands, gauge, treemap, donut, sparkline)","working","no","e2e (Playwright)","CG2.chart (shared with /terminal): line/area/bars/stacked/dual axis/log/regions/bands + v2 timeframe chips, toggleable legend, crosshair tooltip with all series, hover dots, last-value tags, faint horizontal grid only, 10.5px DM Mono axis labels, skeleton first paint and empty state. Colours only from tokens: price = foreground, OI/secondary = --curve, up/down = profit/loss, accent marks = --primary"
"HC-MA-010","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Chart tooltips with crosshair on hover","working","no","e2e (Playwright)","Moving over any main chart shows a dashed crosshair at the nearest data point and a tooltip listing every series value (plus extras such as Ratio/Total/Band)"
"HC-MA-011","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","DataTable: sortable headers, sticky header, right-aligned mono numbers, heat-coloured % cells (HeatCell)","working","no","e2e (Playwright)","CG2.table (shared with /terminal): sticky header inside a scroll container, sortable columns, right-aligned DM Mono numbers, heat cells for %, plus v2 toolbar: per-table search (auto when > 15 rows), row count, Columns ▾ visibility menu, CSV copy, watchlist star column, compare checkbox column; 36px rows (28px when CG.state.density === ""compact"")"
"HC-MA-012","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: Open Interest with 'OI Change 24h'","working","no","unit (pricing) · e2e (Playwright)","CG.mock.global.totalOi ($62.4B) with 24h change derived from CG.mock.oiHistory"
"HC-MA-013","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: Liquidation (24h) with long/short split bar","working","no","e2e (Playwright)","global.liq24h with L/S amounts and a green/red proportion bar"
"HC-MA-014","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: AVG RSI with oversold/neutral/overbought badge","working","no","e2e (Playwright)","global.avgRsi; badge text follows the bundle's oversold/neutral/overbought states"
"HC-MA-015","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: Altcoin Season Index gauge (0-100)","working","no","e2e (Playwright)","Semi-circular gauge (Bitcoin season / neutral / altcoin season segments) with needle at global.altSeason"
"HC-MA-016","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: Gold Futures (GC=F) and U.S. Dollar Index (DX-Y.NYB)","working","no","e2e (Playwright)","Price and signed % change from global.gold/dxy (original fetched a tradfi-quote endpoint)"
"HC-MA-017","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: Bitcoin Dominance (with ETH dominance and total cap)","working","no","e2e (Playwright)","global.btcDominance / ethDominance / totalMarketCap (original: coingecko global)"
"HC-MA-018","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: Bitcoin Exchange Balance with Δ 24h","working","no","e2e (Playwright)","global.btcExchangeBalance; Δ weighted from CG.mock.exchanges btcBalanceChg24"
"HC-MA-019","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: Fear & Greed Index mini gauge + label","working","no","e2e (Playwright)","Colour-banded gauge with CG.mock.fearGreedNow and fgLabel (Extreme Fear … Extreme Greed)"
"HC-MA-020","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stat tile: Long/Short · BTC · Global accounts (Long % / Ratio / Short % bar)","working","no","e2e (Playwright)","Latest CG.mock.lsHistory global ratio converted to long/short percentages with a split bar"
"HC-MA-021","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Main table tabs: Derivatives / Spot / Stock / Categories / Token Unlock / Memes / L1L2","working","no","unit (pricing) · e2e (Playwright)","Segmented control; Derivatives and Spot list all coins with different column sets, Memes and L1L2 filter by sector, Categories aggregates sectors, Stock and Token Unlock show the original's placeholder"
"HC-MA-022","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Stock / Token Unlock tabs show 'Cryptocurrency Data Analysis · Coming soon'","working","no","e2e (Playwright)","Placeholder panel exactly as the original"
"HC-MA-023","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Derivatives table columns: Assets (rank, icon, symbol, name), Price, Price 24h%, Funding, Volume 24h, Market Cap, OI 1h%, OI 24h%, Liquidation 24h","working","no","unit (pricing) · e2e (Playwright)","All columns sortable; % columns are HeatCells; default sort Market Cap desc; row click opens #/analytics/coin/SYM"
"HC-MA-024","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Spot table columns: Assets, Price, Price 24h%, Volume 24h, Market Cap, 1h%, 4h%, 7d%","working","no","e2e (Playwright)","Spot-oriented column set from the price_change_* fields; sortable; row click opens coin page"
"HC-MA-025","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Categories table: Category, Coins, Market Cap, Volume 24h, Open Interest, Avg 24h%, Top coin","working","no","e2e (Playwright)","Aggregates CG.mock.coins by sector; row click opens the Markets screener filtered to that category"
"HC-MA-026","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Assets count label ('50 assets')","working","no","unit (pricing) · e2e (Playwright)","Updates with the active tab / filter"
"HC-MA-027","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Gainers & Losers panel with Top Gainers / Top Losers toggle","working","no","e2e (Playwright)","Segmented toggle swaps the list (8 rows: asset, price, Chg% heat cell); rows open the coin page"
"HC-MA-028","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Heatmap (24h) treemap","working","no","e2e (Playwright)","Binary-split treemap of the top 24 coins by market cap, coloured by 24h change intensity; hover shows title, click opens the coin page"
"HC-MA-029","5","Analytics engineer","Market Analytics app","/analytics/coinglass","Markets Hub","Total Bitcoin Spot ETF Net Inflow table (Date, Total) + 'N BTC ETFs tracked' + 'View all →'","working","no","e2e (Playwright)","Last 8 sessions from CG.mock.etfFlows; link opens #/analytics/etf"
"HC-MA-030","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Tiles: Open Interest (All exchanges), 24h Volume, Liquidations 24h, Fear & Greed, BTC Price, ETH Price, BTC Dominance, Long/Short Ratio (BTC global)","working","no","unit (pricing) · e2e (Playwright) · security","Rendered from CG.mock.global / fearGreed / lsHistory; BTC & ETH price tiles update live on the 'tick' event with a flash"
"HC-MA-031","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Chart: BTC Price & Open Interest (dual axis)","working","no","e2e (Playwright)","OI area (teal, left axis) + price line (blue, right axis) from CG.mock.oiHistory (96h); crosshair tooltip"
"HC-MA-032","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Chart: BTC Long / Short Ratio (Long % / Short % stacked bars)","working","no","e2e (Playwright)","Stacked 100% bars from lsHistory (48h) with a 50% reference line; tooltip shows Long %, Short % and Ratio"
"HC-MA-033","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Fear & Greed Index gauge + label + yesterday/7d/30d values + 30-day sparkline","working","no","e2e (Playwright)","Gauge from fearGreedNow with history from CG.mock.fearGreed"
"HC-MA-034","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Top Gainers (24h) / Top Losers (24h) tables (Coin, Price, 24h %, Volume)","working","no","e2e (Playwright)","Sortable tables of the 7 best/worst 24h movers; rows open the coin page"
"HC-MA-035","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Heatmap (24h) treemap","working","no","e2e (Playwright)","Same treemap component, larger; click opens coin page"
"HC-MA-036","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Total Bitcoin Spot ETF Net Inflow table (Date, Net Flow, Cumulative) + 'N BTC ETFs tracked' + 'View all →'","working","no","unit (pricing) · e2e (Playwright)","Last 10 sessions from etfFlows; link to #/analytics/etf"
"HC-MA-037","5","Analytics engineer","Market Analytics app","/analytics/overview","Futures overview","Footer 'Data via Coinglass · auto-refreshing every 60s'","working","no","e2e (Playwright)","Static note under the grid"
"HC-MA-038","5","Analytics engineer","Market Analytics app","/analytics/markets","Futures Markets Screener","'Search coin...' filter","working","no","e2e (Playwright)","Filters rows by symbol/name as you type; empty state 'No coins match'"
"HC-MA-039","5","Analytics engineer","Market Analytics app","/analytics/markets","Futures Markets Screener","Category chips: All / Layer 1 / Layer 2 / DeFi / Memes driven by ?category=","working","no","unit (pricing) · e2e (Playwright)","Chips navigate to #/analytics/markets?category=<slug>; the query param selects the active chip and filters by coin sector (also reachable from Markets Hub → Categories)"
"HC-MA-040","5","Analytics engineer","Market Analytics app","/analytics/markets","Futures Markets Screener","Table columns: Coin, Price, 24h %, Market Cap, 24h Volume, Open Interest, OI 24h %, L/S Ratio","working","no","e2e (Playwright)","Sortable; heat cells for 24h % and OI 24h %; L/S coloured by >1 / <1; row click opens #/analytics/coin/SYM; footer shows market count"
"HC-MA-041","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Coin selector (BTC default, top 20 by market cap) + 'Full coin analytics →' link","working","no","e2e (Playwright)","Changing the select re-renders every tile and chart for that coin (also honours ?symbol=)"
"HC-MA-042","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Tiles: Open interest, 24h volume, Funding (OI-weighted, APR), L/S ratio · 24h","working","no","unit (pricing) · e2e (Playwright)","From CG.mock.coins + derived per-coin series"
"HC-MA-043","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Chart: Close price (area)","working","no","e2e (Playwright)","CG.mock.priceHistory(sym, 96) hourly closes with gradient fill and tooltip"
"HC-MA-044","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Chart: Open Interest · Aggregated · Binance · OKX · Bybit (area)","working","no","unit (pricing) · e2e (Playwright)","Per-coin OI random-walk derived from oiHistory scaled by the coin's OI share"
"HC-MA-045","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Chart: Funding · OI-weighted · % (± bars)","working","no","unit (pricing) · e2e (Playwright)","60 × 8h funding bars, green positive / red negative, from CG.mock.fundingHistory offset by the coin's funding"
"HC-MA-046","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Chart: Global account ratio · L/S Ratio (line with 1.00 reference)","working","no","unit (pricing) · e2e (Playwright)","Per-coin ratio series derived from lsHistory"
"HC-MA-047","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Chart: Basis · Perp/spot basis % · positive = contango (± bars)","static","no","unit (pricing) · visual (screenshot diff)","Amber bars for contango, red for backwardation, hourly"
"HC-MA-048","5","Analytics engineer","Market Analytics app","/analytics/derivatives","Derivatives","Table: Funding Rate Arbitrage (Coin, Long leg, Short leg, Spread, Funding Δ, Est. APR, Min OI)","working","no","e2e (Playwright)","CG.mock.fundingArb; sortable, default Est. APR desc; Long/Short badges; row opens coin page"
"HC-MA-049","5","Analytics engineer","Market Analytics app","/analytics/options","Options","'Deribit · Options' header with exchange toggle (Deribit / OKX / Binance / Bybit / Delta)","working","no","unit (pricing) · e2e (Playwright)","Selecting an exchange rescales tiles and the expiry chart by that exchange's share"
"HC-MA-050","5","Analytics engineer","Market Analytics app","/analytics/options","Options","Tiles: Total open interest, OI (contracts), 24h volume, Nearest expiry max pain","working","no","unit (pricing) · e2e (Playwright)","From CG.mock.optionsByExchange / optionsExpiries; includes put/call ratio and Δ 24h"
"HC-MA-051","5","Analytics engineer","Market Analytics app","/analytics/options","Options","Chart: Call/put OI per expiry with max pain price · Deribit","working","no","unit (pricing) · e2e (Playwright)","Grouped Call OI (green) / Put OI (red) bars per expiry with Max Pain labels above each group and a dashed Max Pain line on the right axis; tooltip per expiry"
"HC-MA-052","5","Analytics engineer","Market Analytics app","/analytics/options","Options","Open Interest by Exchange donut with share legend","working","no","e2e (Playwright)","Donut of optionsByExchange oiUsd using the bundle's exchange palette; centre shows total OI"
"HC-MA-053","5","Analytics engineer","Market Analytics app","/analytics/options","Options","Table: Options Markets by Exchange (Exchange, OI (USD), Share, OI Δ 24h, 24h Volume, Vol Δ 24h)","working","no","e2e (Playwright)","Sortable; heat cells for the Δ columns"
"HC-MA-054","5","Analytics engineer","Market Analytics app","/analytics/etf","ETF","Bitcoin / Ethereum toggle","working","no","unit (pricing) · e2e (Playwright)","Switches every tile, chart and table between CG.mock.etfs (BTC) and CG.mock.ethEtfs (ETH); ETH flows derived from etfFlows"
"HC-MA-055","5","Analytics engineer","Market Analytics app","/analytics/etf","ETF","Tiles: 7-day net flow, Total AUM, Funds tracked","static","no","visual (screenshot diff)","Sum of last 7 flows, sum of fund AUM (+ coins held), count of funds"
"HC-MA-056","5","Analytics engineer","Market Analytics app","/analytics/etf","ETF","Chart: Daily net inflow/outflow (USD) with price overlay · last 60 sessions","static","no","visual (screenshot diff)","Heat-coloured ± bars (inflow green / outflow red) with the asset price line on the right axis; tooltip"
"HC-MA-057","5","Analytics engineer","Market Analytics app","/analytics/etf","ETF","Chart: Cumulative Net Flow (area)","static","no","unit (pricing) · visual (screenshot diff)","Running total of flows since launch"
"HC-MA-058","5","Analytics engineer","Market Analytics app","/analytics/etf","ETF","Table: Per-fund AUM, holdings and daily change (Ticker, Fund, Type, Price, 24h %, Volume, AUM, Holdings, Δ 24h)","static","no","visual (screenshot diff)","Sortable; Spot badge; heat cell for 24h %; holdings in BTC/ETH; Δ 24h coloured"
"HC-MA-059","5","Analytics engineer","Market Analytics app","/analytics/etf","ETF","Table: Grayscale Holdings · Trust holdings & premium/discount (Asset, Holdings, Value, Premium, Δ 30d)","static","no","unit (pricing) · visual (screenshot diff)","Grayscale funds from both ETF lists; premium and Δ 30d as heat cells"
"HC-MA-060","5","Analytics engineer","Market Analytics app","/analytics/liquidations","Liquidations","Tiles: Long Liquidations, Short Liquidations, Long / Short Ratio (24h)","working","no","e2e (Playwright)","From CG.mock.global long/short liq with share-of-total bars"
"HC-MA-061","5","Analytics engineer","Market Analytics app","/analytics/liquidations","Liquidations","Chart: 'Nh Liquidations Over Time · Aggregated across Binance · OKX · Bybit' stacked Long Liq / Short Liq bars","working","no","e2e (Playwright)","Stacked bars from CG.mock.liqHistory; tooltip shows long, short and total"
"HC-MA-062","5","Analytics engineer","Market Analytics app","/analytics/liquidations","Liquidations","Window chips 1h / 4h / 12h / 24h","working","no","e2e (Playwright)","Re-buckets the chart (5-minute buckets for 1h/4h, hourly for 12h/24h) and updates the panel title"
"HC-MA-063","5","Analytics engineer","Market Analytics app","/analytics/liquidations","Liquidations","Liquidations by Exchange · 24h window (horizontal bars)","working","no","e2e (Playwright)","CG.mock.exchanges liq24h sorted desc"
"HC-MA-064","5","Analytics engineer","Market Analytics app","/analytics/liquidations","Liquidations","Table: Top Coins by Liquidation (Coin, Total, Long, Short, L/S Bias) with 'Filter coins...' and 'View all markets →'","working","no","e2e (Playwright)","Sortable top-12 table; filter input narrows rows ('No coins' empty state); L/S Bias is a split bar with long %; row click opens coin page; link goes to the Markets screener"
"HC-MA-065","5","Analytics engineer","Market Analytics app","/analytics/liquidations","Liquidations","Live Liquidation Feed · Binance · refreshes every 12s","working","no","unit (pricing) · e2e (Playwright) · security","Rows (time, exchange, coin, Long/Short Liquidated badge, price, USD) from CG.mock.liqFeed; a new mock liquidation is prepended every 12 s with a flash while the screen is shown; the interval is cleared in hide()"
"HC-MA-066","5","Analytics engineer","Market Analytics app","/analytics/liquidations","Liquidations","Min USD select (All / $1K / $10K / $50K / $100K / $500K)","working","no","unit (pricing) · e2e (Playwright)","Filters the feed; shows 'No liquidations above $X' when nothing qualifies"
"HC-MA-067","5","Analytics engineer","Market Analytics app","/analytics/whales","Whales","Tiles: Tracked whale longs, Tracked whale shorts, Large limit orders","working","no","e2e (Playwright) · api contract · security","Sums of CG.mock.whalePositions by side (with uPnL) and count/value of CG.mock.largeOrders"
"HC-MA-068","5","Analytics engineer","Market Analytics app","/analytics/whales","Whales","Hyperliquid Whale Alerts · Live large position opens/closes (>$1M) feed","working","no","unit (pricing) · e2e (Playwright) · api contract · security","Shows 'Waiting for events…' for 1.5 s, then rows from CG.mock.whaleAlerts (time, wallet, coin, Long/Short badge, opened/closed · leverage · entry, value); a new alert arrives every ~20 s with a flash; timers cleared in hide()"
"HC-MA-069","5","Analytics engineer","Market Analytics app","/analytics/whales","Whales","Chart: Whale Index · Composite large-trader activity score · hourly (area)","working","no","unit (pricing) · e2e (Playwright)","CG.mock.whaleIndex 0-100 with a 50 reference line and tooltip"
"HC-MA-070","5","Analytics engineer","Market Analytics app","/analytics/whales","Whales","Table: Open Whale Positions · Largest open positions on Hyperliquid (Wallet, Coin, Side, Position, Entry, Mark, Liq Price, uPnL)","working","no","e2e (Playwright)","Sortable; Side badge includes leverage; uPnL signed and coloured"
"HC-MA-071","5","Analytics engineer","Market Analytics app","/analytics/whales","Whales","Table: Large limit orders · Resting buy/sell walls on Binance futures (Time, Exchange, Symbol, Side, Limit Price, Value, Placed)","working","no","unit (pricing) · e2e (Playwright) · api contract · security","CG.mock.largeOrders; Buy/Sell badges; 'Placed' shows relative time and placed/filled status"
"HC-MA-072","5","Analytics engineer","Market Analytics app","/analytics/whales","Whales","Table: Exchange BTC Reserves · On-chain balances · falling reserves = supply leaving exchanges (Exchange, BTC Balance, Δ 24h, Δ 7d, Δ 30d)","static","no","visual (screenshot diff)","CG.mock.exchanges balances with heat cells for each Δ"
"HC-MA-073","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Fear & Greed Index · Crypto market sentiment · daily: gauge + 90-day area chart with coloured bands","working","no","e2e (Playwright)","Gauge from fearGreedNow; chart of CG.mock.fearGreed with Extreme Fear/Fear/Greed/Extreme Greed background bands; tooltip shows value and label"
"HC-MA-074","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Bull Market Peak Indicators · Cycle-top signal checklist (8 rows with hit / not-hit dots)","working","no","unit (pricing) · e2e (Playwright)","Pi Cycle Top, AHR999 > 4, Puell > 4, 2Y MA ×5, Rainbow top band, RSI 1w > 90, F&G > 90, Coinbase premium spike — each evaluated from CG.mock.cycle / coins / fearGreed / coinbasePremium with the current reading and a 'N / 8 triggered' badge"
"HC-MA-075","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Chart: Pi Cycle Top Indicator · 111DMA crossing 2×350DMA has marked cycle tops","working","no","e2e (Playwright)","Log-scale lines for price, 111DMA and 350DMA×2 from CG.mock.cycleHistory"
"HC-MA-076","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Chart: Bitcoin Rainbow Chart · Log-regression valuation bands","working","no","e2e (Playwright)","Nine coloured regression bands (log fit of cycleHistory price) using the bundle's band palette with the price line; tooltip names the current band"
"HC-MA-077","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Chart: AHR999 Accumulation Index · < 0.45 bottom zone · > 4 top zone","static","no","visual (screenshot diff)","Log-scale area with 0.45 (green) and 4 (red) reference lines"
"HC-MA-078","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Chart: Puell Multiple · Miner revenue vs 365d average","static","no","visual (screenshot diff)","Amber area with 0.5 / 4 reference lines"
"HC-MA-079","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Chart: 2-Year MA Multiplier · Buy below 2Y MA · sell above 2Y MA ×5","working","no","e2e (Playwright)","Log-scale price, 2Y MA (green) and 2Y MA ×5 (red) lines"
"HC-MA-080","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Chart: Coinbase Premium · US institutional spot pressure vs Binance · hourly (± bars)","working","no","unit (pricing) · e2e (Playwright)","CG.mock.coinbasePremium, green premium / red discount bars"
"HC-MA-081","5","Analytics engineer","Market Analytics app","/analytics/sentiment","Sentiment","Table: RSI Screener · Multi-timeframe relative strength · green = oversold, red = overbought (Coin, Price, RSI 15m/1h/4h/12h/24h/1w)","working","no","unit (pricing) · e2e (Playwright)","Top 25 coins; each RSI value is a heat cell (green ≤35, red ≥65); sortable per timeframe; row opens coin page"
"HC-MA-082","5","Analytics engineer","Market Analytics app","/analytics/coin/:symbol","Coin analytics","Back link, coin header (icon, symbol, name, rank, sector, live price, 24h heat cell)","working","no","unit (pricing) · e2e (Playwright) · security","Reads :symbol from the route; price updates on the 'tick' event for BTC/ETH; unknown symbol shows a toast and redirects to /analytics/markets"
"HC-MA-083","5","Analytics engineer","Market Analytics app","/analytics/coin/:symbol","Coin analytics","Tiles: Open Interest (+Δ24h/1h), 24h Volume, Funding (avg), Long/Short, Liquidations 24h, Market Cap","working","no","unit (pricing) · e2e (Playwright)","From CG.mock.coins + derived series; split bars for L/S and liquidations"
"HC-MA-084","5","Analytics engineer","Market Analytics app","/analytics/coin/:symbol","Coin analytics","Charts: Price & Open Interest (dual axis), Long / Short Ratio, Liquidations (Long Liq / Short Liq stacked), OI-Weighted Funding (± bars), Taker Buy / Sell Volume (mirrored bars)","working","no","e2e (Playwright)","All from CG2.coinSeries(symbol) (priceHistory + scaled global histories); crosshair tooltips"
"HC-MA-085","5","Analytics engineer","Market Analytics app","/analytics/coin/:symbol","Coin analytics","Liquidation Heatmap (long vs short) grid","working","no","e2e (Playwright)","12h × ±5% price-level grid; short-liquidation levels above price in red, long levels below in green; cell title shows level and estimated USD"
"HC-MA-086","5","Analytics engineer","Market Analytics app","/analytics/coin/:symbol","Coin analytics","Table: Markets by Exchange (Exchange, Open Interest, 24h Vol, OI Share, Funding)","working","no","e2e (Playwright)","Coin OI/volume split across CG.mock.exchanges; sortable; OI share bar"
"HC-MA-087","5","Analytics engineer","Market Analytics app","/analytics/coin/:symbol","Coin analytics","Table: Funding by Exchange (Exchange, Funding rate, Predicted, APR, Next funding)","working","no","e2e (Playwright)","Heat-cell funding per exchange with predicted rate, annualised APR and countdown to the next 8h settlement"
"HC-MA-088","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","ONE unified skin on the shell tokens (both apps)","working","yes","unit (pricing) · e2e (Playwright) · api contract · security","The private cg2 palette (teal accent, Inter/JetBrains fonts, cg2-* variables) was deleted; every colour comes from --background/--card/--border/--foreground/--muted-foreground/--profit/--loss/--primary/--curve and fonts from --font-body/--font-mono; dark and light both polished (tested)"
"HC-MA-089","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Terminal ▾ dropdown in the section switcher","working","yes","unit (pricing) · e2e (Playwright)","Lists every terminal page grouped (Markets / Derivatives / ETF / On-chain / Indicators) via CG.menu; the current page is highlighted in amber"
"HC-MA-090","5","Analytics engineer","Market Analytics app","/analytics/*","Market Analytics shell","Coin search → coin page (context aware)","working","yes","e2e (Playwright)","Header search opens /analytics/coin/SYM (in the terminal app the same header opens /terminal/coin/SYM); top-8 matches by symbol/name, ↑↓/Enter/Esc, starred coins show a star, hint row explains the keys"
